Testament,Book,Chapter,Verse,Content
"Old","1","7","3","wim nnomaa mu nso, ason asɔn, anini ne abere, na wɔn ase nnya nkwa asase nyinaa ani."
"Old","1","7","4","Efisɛ aka ɛha nnansɔn na matɔ osu magu asase so adaduanan awia ne anadwo, na mapopa ade a nkwa wom nyinaa afi asase ani."
"Old","1","7","5","Na Noa yɛe sɛnea AWURADE hyɛɛ no no nyinaa."
"Old","1","7","6","Na nsuyiri no baa asase so na Noa adi mfirihyia ahansia."
"Old","1","7","7","Na nsu a ɛrebeyiri no nti, Noa ne ne mma ne ne yere ne ne mma yerenom kɔɔ adaka no mu."
"Old","1","7","8","Mmoa a wɔn ho tew ne mmoa a wɔn ho ntew ne nnomaa ne wɔn a wɔwea asase so nyinaa mu"
"Old","1","7","9","abien abien ne Noa kɔɔ adaka no mu, onini ne ɔbere, sɛnea Onyankopɔn hyɛɛ Noa no."
"Old","1","7","10","Na nnansɔn akyi no, nsuyiri baa asase so."
"Old","1","7","11","Noa nkwa mu afe a ɛto so ahansia mu, ɔsram a ɛto so abien so, ɔsram no dadu nnansɔn so, da no ara ebun kɛse no nsu aniwa nyinaa paepaee, na ɔsoro mfɛnsere buebuei."
"Old","1","7","12","Na osu tɔɔ asase so pii adaduanan awia ne anadwo."
"Old","1","7","13","Saa da yi ara (nsuyiri yi hyɛɛ ase no) mu na Noa ne ne mma, Sem, Ham ne Yafet, ne Noa yere ne ne mma yerenom baasa kɔɔ adaka no mu,"
"Old","1","7","14","wɔn, ne mmoadoma nyinaa, sɛnea wɔn su te, ne ntɔteboa nyinaa, sɛnea wɔn su te, ne mmoa a wɔwea asase so nyinaa, sɛnea wɔn su te, ne ntuboa nyinaa, sɛnea wɔn su te, nnomaa ne ntakraboa nyinaa,"
"Old","1","7","15","wɔne Noa kɔɔ adaka no mu, ɔhonam a nkwa home wɔ wɔn mu nyinaa mu abien abien."
"Old","1","7","16","Na wɔn a ɛbae no, ɔhonam nyinaa mu anini ne abere na ɛbae, sɛnea Onyankopɔn hyɛɛ no no, na AWURADE too no mu."
"Old","1","7","17","Na nsuyiri no baa asase so adaduanan, na nsu no tɔe, na ɛsoaa adaka no, na ɛmaa so fii asase so."
"Old","1","7","18","Na nsu no boroo so na eyirii dodo wɔ asase so; na adaka no tɛn nsu no ani."
"Old","1","7","19","Na nsu no boroo so ara wɔ asase so, na ɛkataa mmepɔw atenten a ɛwɔ ɔsoro ase nyinaa so."
"Old","1","7","20","Nsu no boroo so kɔɔ soro basafa ason ne fa kataa mmepɔw so."
