Testament,Book,Chapter,Verse,Content
"New","40","5","48","Yen we bi ya lajik, ci man de Wuɔrduɔn nhial len jik."
"New","40","6","1","Yaka roth ŋem duɔke we bi luɔiduɔn lajik ya loi ne kɔc nhiim, bi k ŋem; kɛlke ario p de Wuɔrduɔn tɔ nhial bi liu."
"New","40","6","2","Yen na ye miɔ c te k, ke yin du k tuŋ ye cɔ k koth ne yinom ci luɔi de dudhuum yiki loi ne luek ke gueer yi c ku ne dhɔl yi c. We ya yɔɔk neyi c, Ya kaaci ario p den ka p."
"New","40","6","3","Na ye miɔ c te k, ke yin duɔne ke ye ciɛn camdu loi ye cɔ k nyi c cuenydu:"
"New","40","6","4","bi miɔ c du ya kuaak: ku Wuɔrduɔn ye ke ci kuaak ŋem abi yin ya riɔp."
"New","40","6","5","Ku na yaka lɔŋ, ke we duɔka ye ciɛ t dudhuum, ne ke nhiɛr ke k kɔɔc ku lɛŋki ne luek ke gueer yi c ku ne ŋe p ke dhɔl, bi ke ya ŋem ne kɔc. We ya yɔɔk neyi c, Ya kaaci ario p den ka p."
"New","40","6","6","Ku yin, na ye lɔŋ, ke yin lɔ ɣo t ne bian thin, ku na ca thok thiɛɛk, ke yin jal Wuur lɔŋ ne kuaakic, ku Wuur ye ke ci kuaak ŋem abi yin ya riɔp."
"New","40","6","7","Na yaka lɔŋ, ke we duɔka lɔŋ pialic ye dhuɔkic, ci man de Juurkɔk: ayiki ta k yi bi ke gam ne ror dit."
"New","40","6","8","Yen duɔke ye ciɛ t keek: Wuɔrduɔn ee ka yakake da k nyi c, e ke k kɛnkake guɔ thiec."
"New","40","6","9","Yen yaka lɔŋ wuɔla; Awadan tɔ nhial, Rinku aabike ya riɛu."
"New","40","6","10","Cɔ k ceŋdu cɔ k bɔ. Ye piɔndu cɔ k loi piny nom ne ci t piny nhial."
"New","40","6","11","Ye wɔ miɔc ne yekole bu k ya cam."
"New","40","6","12","Ye wɔ puɔl ne kanykuɔ, ci man ye wɔ kanykuɔ pal kɔc."
"New","40","6","13","Duɔne wɔ cɔ k ye them, ku ye wɔ luɔ k ne kerac: ceŋ ee kedu, riɛr ee kedu, nuɔm ee kedu athɛɛr. Amen."
